,Target,Score,Interaction,Expression
RBM48,False,,False,4.176258992805756
RBM4B,False,,True,3.1115107913669067
RBM5,False,,False,10.485611510791367
RBM5-AS1,False,,False,0.02158273381294964
RBM6,False,,False,16.884892086330936
RBM7,False,,False,4.143884892086331
RBM8A,False,,False,58.89568345323741
RBM8B,False,,False,28.618705035971225
RBMS1,False,,False,22.31294964028777
RBMS1P1,False,,False,6.413669064748201
RBMS2,False,,False,6.561151079136691
RBMS2P1,False,,False,0.4028776978417266
RBMS3,False,,True,3.4892086330935252
RBMS3-AS2,False,,False,0.007194244604316547
RBMX,False,,False,77.0863309352518
RBMX2,False,,False,24.4568345323741
RBMX2P2,False,,False,0.3273381294964029
RBMX2P3,False,,False,0.03597122302158273
RBMX2P5,False,,True,1.2266187050359711
RBMXL1,False,,True,6.629496402877698
RBMXL2,False,,False,0.01079136690647482
RBMXL3,False,,False,0.4568345323741007
RBMXP1,False,,False,0.0683453237410072
RBMXP2,False,,False,0.6798561151079137
RBMXP4,False,,False,0.21223021582733814
RBMY1F,False,,False,0.017985611510791366
RBMY1J,False,,False,0.046762589928057555
RBMY3AP,False,,False,0.007194244604316547
RBP2,False,,False,0.007194244604316547
RBP3,False,,False,0.007194244604316547
RBP4,False,,False,0.03597122302158273
RBPJ,False,,False,126.77697841726619
RBPJL,False,,False,0.014388489208633094
RBPJP2,False,,False,0.1366906474820144
RBPJP5,False,,False,0.25539568345323743
RBPJP6,False,,False,0.2446043165467626
RBPJP7,False,,False,0.21942446043165467
RBPMS,False,,False,10.471223021582734
RBPMS-AS1,False,,False,0.5719424460431655
RBPMS2,False,,False,0.302158273381295
RBSN,False,,False,5.125899280575539
RBX1,False,,False,133.1294964028777
RC3H1,False,,False,13.715827338129497
RC3H2,False,,False,5.485611510791367
RCAN1,False,,False,11.546762589928058
RCAN2,False,,False,0.21223021582733814
RCAN3,False,,False,6.118705035971223
RCBTB1,True,-0.3,False,3.2158273381294964
RCBTB2,False,,False,1.356115107913669
RCBTB2P1,False,,False,0.0035971223021582736
RCC1,False,,False,12.223021582733812
RCC2,False,,False,14.20503597122302
RCC2P1,False,,False,0.014388489208633094
RCC2P3,False,,False,0.007194244604316547
RCC2P6,False,,False,0.0683453237410072
RCC2P7,False,,False,0.0035971223021582736
RCCD1,False,,False,6.201438848920863
RCE1,False,,False,4.0359712230215825
RCHY1,False,,False,2.643884892086331
RCL1,False,,False,5.33453237410072
RCN1,False,,False,26.165467625899282
RCN1P1,False,,False,0.02158273381294964
RCN1P2,False,,False,1.6510791366906474
RCN2,False,,False,15.147482014388489
RCN3,False,,False,14.147482014388489
RCOR1,False,,False,6.046762589928058
RCOR2,False,,False,0.35251798561151076
RCOR3,False,,False,6.5215827338129495
RCSD1,False,,False,0.02877697841726619
RCVRN,False,,False,0.06115107913669065
RD3,False,,False,0.0683453237410072
RDH10,False,,False,1.4964028776978417
RDH10-AS1,False,,False,0.01079136690647482
RDH11,False,,False,49.143884892086334
RDH13,False,,False,1.4172661870503598
RDH14,False,,False,3.535971223021583
RDH16,False,,False,0.11151079136690648
RDH5,False,,True,0.17266187050359713
RDX,False,,False,47.2589928057554
REC8,False,,True,0.5071942446043165
RECK,False,,False,8.338129496402878
RECQL,False,,False,19.467625899280577
RECQL4,False,,False,3.158273381294964
RECQL5,False,,False,4.489208633093525
REEP1,False,,False,0.19784172661870503
REEP2,False,,False,0.07553956834532374
REEP3,False,,False,27.323741007194243
REEP4,False,,False,6.31294964028777
REEP5,False,,False,19.571942446043167
REEP6,False,,False,0.02158273381294964
REG1B,False,,False,0.014388489208633094
REG1P,False,,False,0.0035971223021582736
REG4,False,,False,0.03597122302158273
REL,False,,False,1.0755395683453237
RELA,False,,False,18.83812949640288
RELB,False,,True,0.09352517985611511
RELL1,False,,False,1.158273381294964
RELL2,False,,False,0.07913669064748201
RELN,False,,False,0.9532374100719424
RELT,False,,False,1.7266187050359711
REM1,False,,False,0.017985611510791366
REM2,False,,False,0.5503597122302158
REN,False,,False,0.007194244604316547
RENBP,False,,False,0.03597122302158273
REP15,False,,False,0.24820143884892087
REPIN1,False,,False,6.100719424460432
REPS1,False,,False,21.111510791366907
REPS2,False,,False,0.4172661870503597
RER1,False,,False,45.56115107913669
RERE,False,,False,10.298561151079136
RERG,False,,False,0.02158273381294964
RERGL,False,,False,0.0035971223021582736
RESP18,False,,False,0.01079136690647482
REST,False,,False,14.147482014388489
RET,False,,False,0.4892086330935252
RETSAT,False,,False,3.3741007194244603
REV1,False,,False,9.424460431654676
REV3L,False,,False,17.241007194244606
REV3L-IT1,False,,False,8.287769784172662
REXO1,False,,False,2.70863309352518
REXO1L1P,False,,False,0.01079136690647482
REXO2,False,,False,43.82014388489208
REXO4,False,,False,8.377697841726619
RFC1,False,,False,26.158273381294965
RFC2,False,,False,38.26978417266187
RFC3,False,,False,8.899280575539569
RFC4,False,,False,11.971223021582734
RFC5,False,,False,5.960431654676259
RFESD,False,,True,0.8992805755395683
RFFL,False,,False,1.0827338129496402
RFK,False,,False,7.032374100719425
RFNG,False,,False,3.5035971223021583
RFPL1S,False,,False,0.01079136690647482
RFPL2,False,,False,0.007194244604316547
RFPL3,False,,False,0.007194244604316547
RFPL4A,False,,False,0.0035971223021582736
RFPL4AP1,False,,True,0.039568345323741004
RFPL4AP6,False,,False,0.007194244604316547
RFT1,False,,False,6.16546762589928
RFTN1,False,,False,12.514388489208633
RFTN2,False,,False,0.8489208633093526
RFWD2,False,,False,9.877697841726619
RFWD2P1,False,,False,0.017985611510791366
RFWD3,False,,False,10.492805755395683
RFX1,False,,False,1.9424460431654675
RFX2,False,,False,2.435251798561151
RFX3,False,,False,1.1654676258992807
RFX3-AS1,False,,False,0.5287769784172662
RFX4,False,,True,0.017985611510791366
RFX5,False,,True,2.172661870503597
RFX7,False,,False,2.352517985611511
RFX8,False,,False,16.176258992805757
RFXANK,False,,False,8.057553956834532
RFXAP,False,,False,0.9964028776978417
RGAG1,False,,False,0.14388489208633093
RGAG4,False,,False,0.9568345323741008
RGCC,False,,False,1.3884892086330936
RGL1,False,,False,3.597122302158273
RGL2,False,,False,3.2338129496402876
RGL3,False,,False,0.11510791366906475
RGL4,False,,False,0.007194244604316547
RGMA,False,,False,0.2302158273381295
RGMB,False,,False,13.956834532374101
RGMB-AS1,False,,False,2.226618705035971
RGN,False,,False,0.8237410071942446
RGP1,False,,False,11.546762589928058
RGPD1,False,,False,1.2482014388489209
RGPD2,False,,False,1.20863309352518
RGPD3,False,,False,1.3848920863309353
RGPD4,False,,False,1.330935251798561
RGPD4-AS1,False,,False,0.02158273381294964
RGPD5,False,,False,2.5
RGPD6,False,,False,2.183453237410072
RGPD8,False,,False,1.89568345323741
RGR,False,,False,0.046762589928057555
RGS1,False,,False,0.01079136690647482
RGS10,False,,False,20.60431654676259
RGS11,False,,False,0.02877697841726619
RGS12,False,,True,1.8489208633093526
RGS13,False,,False,0.0035971223021582736
RGS14,False,,True,0.26258992805755393
RGS16,False,,False,1.3237410071942446
RGS17,False,,False,18.43525179856115
RGS18,False,,False,0.02877697841726619
RGS19,False,,False,1.0719424460431655
RGS2,False,,False,3.2805755395683454
RGS20,False,,False,1.6798561151079137
RGS22,False,,False,0.014388489208633094
RGS3,False,,False,10.032374100719425
RGS4,False,,True,1.1654676258992807
RGS5,False,,False,0.8812949640287769
RGS6,False,,True,0.0539568345323741
RGS7,False,,False,0.35611510791366907
RGS8,False,,False,0.007194244604316547
RGS9,False,,False,0.039568345323741004
RGS9BP,False,,False,0.19784172661870503
RGSL1,False,,False,0.14388489208633093
RHAG,False,,False,0.01079136690647482
RHBDD1,False,,False,4.625899280575539
RHBDD2,False,,False,4.262589928057554
RHBDD3,False,,False,1.8021582733812949
RHBDF1,False,,False,3.8129496402877696
RHBDF1P1,False,,False,0.007194244604316547
RHBDF2,False,,False,0.6906474820143885
RHBDL1,False,,False,0.02877697841726619
RHBDL2,False,,False,0.07194244604316546
RHBDL3,False,,True,0.2949640287769784
RHBG,False,,False,0.02877697841726619
RHCE,False,,False,0.302158273381295
RHCG,False,,False,0.05755395683453238
RHD,False,,False,0.17625899280575538
RHEB,False,,False,22.284172661870503
RHEBL1,True,-0.41,False,0.19424460431654678
RHEBP1,False,,False,0.5719424460431655
RHEBP2,False,,False,2.8345323741007196
RHNO1,False,,False,6.406474820143885
RHO,False,,False,0.050359712230215826
RHOA,False,,False,141.5935251798561
RHOA-IT1,False,,False,0.0035971223021582736
RHOB,False,,False,3.4388489208633093
RHOBTB1,False,,False,0.9496402877697842
RHOBTB2,False,,False,2.6690647482014387
RHOBTB3,False,,False,13.496402877697841
RHOC,False,,False,62.85251798561151
RHOD,False,,True,0.1474820143884892
RHOF,False,,False,0.32014388489208634
RHOG,False,,False,18.399280575539567
RHOH,False,,False,0.025179856115107913
RHOJ,False,,False,0.12949640287769784
RHOQ,False,,False,5.874100719424461
RHOQP1,False,,False,0.4028776978417266
RHOQP2,False,,False,0.42805755395683454
RHOQP3,False,,True,0.17985611510791366
RHOT1,False,,False,4.73021582733813
RHOT1P1,False,,False,0.14388489208633093
RHOT2,False,,False,11.20863309352518
RHOU,False,,False,0.5251798561151079
RHOV,False,,False,0.0035971223021582736
RHOXF1-AS1,False,,False,0.0035971223021582736
RHOXF1P1,False,,False,0.0035971223021582736
RHOXF2,False,,False,0.007194244604316547
RHOXF2B,False,,False,0.017985611510791366
RHPN1,False,,False,0.025179856115107913
RHPN1-AS1,False,,False,0.07194244604316546
RHPN2,False,,False,0.2302158273381295
RIBC1,False,,False,0.039568345323741004
RIBC2,False,,True,0.9964028776978417
RIC1,False,,False,3.866906474820144
RIC3,False,,False,0.07913669064748201
RIC8A,False,,False,24.3705035971223
RIC8B,False,,False,2.568345323741007
RICTOR,False,,False,3.5215827338129495
RIF1,False,,False,49.7589928057554
RILP,False,,False,0.7014388489208633
RILPL1,False,,False,1.276978417266187
RILPL2,False,,False,4.302158273381295
RIMBP2,False,,False,0.007194244604316547
RIMBP3,False,,True,0.35251798561151076
RIMBP3B,False,,False,0.37410071942446044
RIMBP3C,False,,False,0.26258992805755393
RIMKLA,False,,False,0.08273381294964029
RIMKLB,False,,False,11.982014388489208
RIMKLBP1,False,,False,0.014388489208633094
RIMKLBP2,False,,False,0.0035971223021582736
RIMS1,False,,False,0.02158273381294964
RIMS2,False,,False,0.10071942446043165
RIMS3,False,,False,0.02877697841726619
RIMS4,False,,True,0.04316546762589928
RIN1,False,,False,12.618705035971223
RIN2,False,,False,3.179856115107914
RIN3,False,,False,3.381294964028777
RING1,False,,False,6.629496402877698
RINL,False,,False,0.4568345323741007
RINT1,False,,False,2.661870503597122
RIOK1,False,,False,9.140287769784173
RIOK2,False,,False,9.086330935251798
RIOK3,False,,False,11.003597122302159
RIPK1,False,,False,6.190647482014389
RIPK2,False,,False,5.028776978417266
RIPK3,False,,False,0.1223021582733813
RIPPLY3,False,,False,0.025179856115107913
RIT1,False,,False,3.6402877697841727
RITA1,False,,False,3.9424460431654675
RLBP1,False,,False,0.01079136690647482
RLF,False,,False,7.093525179856115
RLIM,False,,False,18.298561151079138
RLIMP1,False,,False,0.0035971223021582736
RLN1,False,,False,0.02158273381294964
RLN2,False,,False,0.01079136690647482
RLTPR,False,,True,0.03237410071942446
RMDN1,False,,False,14.035971223021583
RMDN2,False,,False,0.8489208633093526
RMDN2-AS1,False,,False,0.007194244604316547
RMDN3,False,,False,4.302158273381295
RMI1,False,,False,10.618705035971223
RMI2,False,,False,12.5
RMND1,False,,False,6.071942446043166
RMND5A,True,-0.02,False,1.4136690647482015
RMND5B,False,,True,3.827338129496403
RMRPP5,False,,False,0.007194244604316547
RMST,False,,False,0.23741007194244604
RN7SK,False,,False,67490.78417266186
RN7SKP1,False,,False,0.017985611510791366
RN7SKP10,False,,False,0.2446043165467626
RN7SKP100,False,,False,0.16546762589928057
RN7SKP101,False,,False,0.0035971223021582736
RN7SKP102,False,,False,1.1726618705035972
RN7SKP103,False,,False,0.0035971223021582736
RN7SKP104,False,,False,0.0539568345323741
RN7SKP105,False,,False,0.0035971223021582736
RN7SKP107,False,,False,1.7697841726618706
RN7SKP108,False,,False,0.03237410071942446
RN7SKP109,False,,False,0.0035971223021582736
RN7SKP11,False,,False,0.13309352517985612
RN7SKP110,False,,False,0.0035971223021582736
RN7SKP111,False,,False,0.8129496402877698
RN7SKP112,False,,False,0.39928057553956836
RN7SKP113,False,,False,1.4460431654676258
RN7SKP114,False,,False,2.29136690647482
RN7SKP115,False,,True,0.02158273381294964
RN7SKP116,False,,False,0.007194244604316547
RN7SKP117,False,,False,0.18345323741007194
RN7SKP118,False,,False,0.1906474820143885
RN7SKP119,False,,False,0.34172661870503596
RN7SKP120,False,,False,0.26258992805755393
RN7SKP121,False,,False,0.02158273381294964
RN7SKP123,False,,False,0.4712230215827338
RN7SKP124,False,,False,0.08273381294964029
RN7SKP125,False,,False,0.050359712230215826
RN7SKP126,False,,True,0.03237410071942446
RN7SKP127,False,,False,0.09712230215827339
RN7SKP128,False,,False,0.2733812949640288
RN7SKP129,False,,False,0.017985611510791366
RN7SKP13,False,,False,0.0035971223021582736
RN7SKP130,False,,False,0.09352517985611511
RN7SKP133,False,,False,0.2697841726618705
RN7SKP134,False,,False,0.6330935251798561
RN7SKP136,False,,True,0.03237410071942446
RN7SKP137,False,,False,0.2446043165467626
RN7SKP139,False,,False,0.14028776978417265
RN7SKP14,False,,False,0.0035971223021582736
RN7SKP140,False,,True,0.014388489208633094
RN7SKP142,False,,False,0.014388489208633094
RN7SKP143,False,,False,0.01079136690647482
RN7SKP144,False,,False,0.050359712230215826
RN7SKP146,False,,False,0.06115107913669065
RN7SKP147,False,,False,0.0035971223021582736
RN7SKP148,False,,True,0.025179856115107913
RN7SKP149,False,,False,0.0035971223021582736
RN7SKP15,False,,False,1.6942446043165467
RN7SKP150,False,,False,0.014388489208633094
RN7SKP151,False,,False,0.025179856115107913
RN7SKP152,False,,True,0.014388489208633094
RN7SKP153,False,,False,1.2050359712230216
RN7SKP154,False,,False,0.03237410071942446
RN7SKP156,False,,False,0.04316546762589928
RN7SKP158,False,,False,0.06115107913669065
RN7SKP159,False,,False,0.2014388489208633
RN7SKP16,False,,False,0.16546762589928057
RN7SKP160,False,,False,8.70863309352518
RN7SKP161,False,,False,0.02877697841726619
RN7SKP162,False,,True,0.02158273381294964
RN7SKP163,False,,False,0.4676258992805755
RN7SKP165,False,,False,0.03237410071942446
RN7SKP166,False,,False,0.08273381294964029
RN7SKP167,False,,False,0.039568345323741004
RN7SKP168,False,,False,0.01079136690647482
RN7SKP169,False,,False,0.02877697841726619
RN7SKP17,False,,False,0.02158273381294964
RN7SKP170,False,,False,0.046762589928057555
RN7SKP171,False,,False,0.03237410071942446
RN7SKP172,False,,False,0.014388489208633094
RN7SKP173,False,,False,1.7877697841726619
RN7SKP174,False,,False,0.07913669064748201
RN7SKP177,False,,False,0.014388489208633094
RN7SKP178,False,,False,0.06474820143884892
RN7SKP18,False,,False,0.0035971223021582736
RN7SKP180,False,,False,2.0611510791366907
RN7SKP181,False,,False,0.0035971223021582736
RN7SKP182,False,,False,0.017985611510791366
RN7SKP183,False,,False,0.0035971223021582736
RN7SKP184,False,,False,0.22661870503597123
RN7SKP185,False,,False,0.18345323741007194
RN7SKP186,False,,False,0.050359712230215826
RN7SKP188,False,,False,1.8884892086330936
RN7SKP189,False,,False,0.1474820143884892
RN7SKP19,False,,False,0.0035971223021582736
RN7SKP191,False,,False,0.1510791366906475
RN7SKP192,False,,False,0.007194244604316547
RN7SKP193,False,,False,0.737410071942446
RN7SKP194,False,,False,0.4352517985611511
RN7SKP198,False,,False,0.2697841726618705
RN7SKP199,False,,False,0.6762589928057554
RN7SKP20,False,,False,0.03597122302158273
RN7SKP200,False,,False,0.039568345323741004
RN7SKP202,False,,False,0.039568345323741004
RN7SKP203,False,,False,846.5179856115108
RN7SKP204,False,,False,0.09352517985611511
RN7SKP205,False,,True,0.02877697841726619
RN7SKP206,False,,False,0.007194244604316547
RN7SKP207,False,,False,0.8381294964028777
RN7SKP208,False,,False,0.18345323741007194
RN7SKP21,False,,False,0.0035971223021582736
RN7SKP210,False,,False,0.0035971223021582736
RN7SKP211,False,,False,0.6294964028776978
RN7SKP213,False,,False,0.5539568345323741
RN7SKP214,False,,False,0.05755395683453238
RN7SKP216,False,,False,0.03597122302158273
RN7SKP217,False,,False,0.9028776978417267
RN7SKP218,False,,True,0.046762589928057555
RN7SKP22,False,,False,0.09712230215827339
RN7SKP220,False,,False,0.050359712230215826
RN7SKP222,False,,True,0.017985611510791366
RN7SKP223,False,,False,0.007194244604316547
RN7SKP224,False,,False,0.3129496402877698
RN7SKP226,False,,False,6.039568345323741
RN7SKP227,False,,False,0.25539568345323743
RN7SKP228,False,,False,0.0539568345323741
RN7SKP229,False,,False,0.0035971223021582736
RN7SKP23,False,,False,0.03597122302158273
RN7SKP230,False,,False,74.82014388489209
RN7SKP231,False,,True,0.08633093525179857
RN7SKP232,False,,False,2.564748201438849
RN7SKP234,False,,False,0.06474820143884892
RN7SKP235,False,,False,0.02158273381294964
RN7SKP236,False,,False,0.007194244604316547
RN7SKP237,False,,False,0.02877697841726619
RN7SKP239,False,,False,0.2805755395683453
RN7SKP240,False,,True,0.02877697841726619
RN7SKP241,False,,False,0.7841726618705036
RN7SKP243,False,,False,2.6366906474820144
RN7SKP245,False,,False,0.1223021582733813
RN7SKP246,False,,False,3.147482014388489
RN7SKP247,False,,False,0.02158273381294964
RN7SKP249,False,,False,3.050359712230216
RN7SKP25,False,,False,7.39568345323741
RN7SKP250,False,,False,0.9388489208633094
RN7SKP252,False,,False,0.01079136690647482
RN7SKP254,False,,False,0.039568345323741004
RN7SKP255,False,,False,720.7913669064748
RN7SKP256,False,,False,0.0035971223021582736
RN7SKP257,False,,False,0.0683453237410072
RN7SKP258,False,,False,0.11510791366906475
RN7SKP259,False,,False,0.5215827338129496
RN7SKP261,False,,False,0.0683453237410072
RN7SKP262,False,,False,0.0035971223021582736
RN7SKP263,False,,True,0.014388489208633094
RN7SKP267,False,,False,0.05755395683453238
RN7SKP268,False,,True,0.07194244604316546
RN7SKP269,False,,False,0.014388489208633094
RN7SKP270,False,,False,0.0035971223021582736
RN7SKP271,False,,False,0.03237410071942446
RN7SKP273,False,,False,0.014388489208633094
RN7SKP275,False,,False,0.025179856115107913
RN7SKP279,False,,False,0.007194244604316547
RN7SKP28,False,,False,0.046762589928057555
RN7SKP280,False,,True,0.26618705035971224
RN7SKP281,False,,False,0.48201438848920863
RN7SKP282,False,,False,0.09352517985611511
RN7SKP285,False,,False,0.007194244604316547
RN7SKP286,False,,False,0.17985611510791366
RN7SKP29,False,,False,0.0035971223021582736
RN7SKP290,False,,False,0.07913669064748201
RN7SKP291,False,,False,0.20503597122302158
RN7SKP292,False,,False,0.6438848920863309
RN7SKP294,False,,False,0.5539568345323741
RN7SKP296,False,,False,0.02877697841726619
RN7SKP297,False,,False,0.025179856115107913
RN7SKP30,False,,False,0.10431654676258993
RN7SKP32,False,,False,0.07194244604316546
RN7SKP33,False,,False,0.014388489208633094
RN7SKP36,False,,False,6.989208633093525
RN7SKP37,False,,False,5.39568345323741
RN7SKP38,False,,True,0.0539568345323741
RN7SKP39,False,,False,0.014388489208633094
RN7SKP4,False,,False,0.02158273381294964
RN7SKP40,False,,False,0.03597122302158273
RN7SKP42,False,,False,0.01079136690647482
RN7SKP44,False,,False,0.20863309352517986
RN7SKP45,False,,False,0.23381294964028776
RN7SKP47,False,,False,206.75179856115108
RN7SKP48,False,,False,1.2338129496402879
RN7SKP5,False,,False,0.0035971223021582736
RN7SKP50,False,,True,0.025179856115107913
RN7SKP52,False,,False,0.0035971223021582736
RN7SKP53,False,,False,0.01079136690647482
RN7SKP55,False,,False,0.11510791366906475
RN7SKP56,False,,False,0.0035971223021582736
RN7SKP57,False,,False,0.007194244604316547
RN7SKP58,False,,False,0.01079136690647482
RN7SKP59,False,,False,0.07913669064748201
RN7SKP6,False,,True,0.017985611510791366
RN7SKP61,False,,True,0.050359712230215826
RN7SKP62,False,,True,0.07194244604316546
RN7SKP65,False,,False,0.014388489208633094
RN7SKP68,False,,False,0.21942446043165467
RN7SKP69,False,,False,92.00719424460432
RN7SKP71,False,,False,397.1654676258993
RN7SKP72,False,,False,0.7410071942446043
RN7SKP73,False,,False,0.025179856115107913
RN7SKP74,False,,False,3.183453237410072
RN7SKP75,False,,False,0.07913669064748201
RN7SKP76,False,,False,0.10431654676258993
RN7SKP77,False,,False,0.01079136690647482
RN7SKP78,False,,True,0.025179856115107913
RN7SKP79,False,,False,63.84532374100719
RN7SKP8,False,,False,0.06474820143884892
RN7SKP80,False,,False,598.773381294964
RN7SKP81,False,,False,0.01079136690647482
RN7SKP85,False,,False,0.050359712230215826
RN7SKP86,False,,False,0.08633093525179857
RN7SKP87,False,,False,0.025179856115107913
RN7SKP89,False,,False,0.0035971223021582736
RN7SKP9,False,,False,127.64388489208633
RN7SKP90,False,,False,78.4568345323741
RN7SKP91,False,,False,0.2733812949640288
RN7SKP93,False,,False,0.025179856115107913
RN7SKP94,False,,False,1.330935251798561
RN7SKP95,False,,True,0.039568345323741004
RN7SKP97,False,,False,0.31654676258992803
RN7SKP98,False,,True,0.014388489208633094
RN7SL1,False,,False,98118.67625899281
RN7SL101P,False,,False,0.0035971223021582736
RN7SL104P,False,,False,0.007194244604316547
RN7SL107P,False,,True,0.03237410071942446
RN7SL108P,False,,False,0.0035971223021582736
RN7SL110P,False,,False,0.0035971223021582736
RN7SL111P,False,,True,0.06115107913669065
RN7SL113P,False,,False,0.0035971223021582736
RN7SL116P,False,,False,0.03597122302158273
RN7SL117P,False,,True,0.014388489208633094
RN7SL118P,False,,False,0.37410071942446044
RN7SL11P,False,,False,0.02877697841726619
RN7SL124P,False,,False,0.07194244604316546
RN7SL125P,False,,False,0.025179856115107913
RN7SL126P,False,,False,0.03597122302158273
RN7SL127P,False,,False,0.007194244604316547
RN7SL128P,False,,False,9.611510791366907
RN7SL130P,False,,True,0.04316546762589928
RN7SL135P,False,,False,0.0035971223021582736
RN7SL138P,False,,False,0.0035971223021582736
RN7SL140P,False,,False,0.007194244604316547
RN7SL141P,False,,False,0.017985611510791366
RN7SL144P,False,,False,0.025179856115107913
RN7SL145P,False,,False,0.06474820143884892
RN7SL146P,False,,False,0.014388489208633094
RN7SL147P,False,,False,0.01079136690647482
RN7SL149P,False,,True,0.017985611510791366
RN7SL14P,False,,True,0.046762589928057555
RN7SL150P,False,,False,0.01079136690647482
RN7SL151P,False,,False,1.0467625899280575
RN7SL152P,False,,False,0.007194244604316547
RN7SL154P,False,,False,0.02158273381294964
RN7SL156P,False,,False,0.007194244604316547
RN7SL15P,False,,False,0.014388489208633094
RN7SL164P,False,,False,0.0683453237410072
RN7SL166P,False,,False,0.03597122302158273
RN7SL167P,False,,False,0.007194244604316547
RN7SL169P,False,,False,0.014388489208633094
RN7SL170P,False,,False,0.0035971223021582736
RN7SL172P,False,,False,0.017985611510791366
RN7SL173P,False,,False,0.0035971223021582736
RN7SL174P,False,,False,0.01079136690647482
RN7SL177P,False,,False,0.014388489208633094
RN7SL180P,False,,False,0.0035971223021582736
RN7SL181P,False,,False,0.08633093525179857
RN7SL182P,False,,False,0.02158273381294964
RN7SL183P,False,,False,0.02158273381294964
RN7SL188P,False,,False,0.0035971223021582736
RN7SL189P,False,,False,0.0035971223021582736
RN7SL18P,False,,False,0.07553956834532374
RN7SL191P,False,,False,0.0035971223021582736
RN7SL192P,False,,False,0.017985611510791366
RN7SL193P,False,,False,0.01079136690647482
RN7SL197P,False,,False,0.0035971223021582736
RN7SL19P,False,,False,0.02158273381294964
RN7SL200P,False,,False,0.03237410071942446
RN7SL201P,False,,False,0.0035971223021582736
RN7SL205P,False,,False,0.0035971223021582736
RN7SL208P,False,,False,0.007194244604316547
RN7SL20P,False,,False,0.007194244604316547
RN7SL210P,False,,False,0.017985611510791366
RN7SL211P,False,,False,0.0035971223021582736
RN7SL214P,False,,True,0.014388489208633094
RN7SL215P,False,,False,0.0035971223021582736
RN7SL218P,False,,False,0.017985611510791366
RN7SL219P,False,,False,0.014388489208633094
RN7SL220P,False,,False,0.01079136690647482
RN7SL223P,False,,False,0.0035971223021582736
RN7SL228P,False,,False,0.0035971223021582736
RN7SL229P,False,,False,0.01079136690647482
RN7SL22P,False,,False,0.0035971223021582736
RN7SL230P,False,,False,0.2446043165467626
RN7SL233P,False,,False,0.26618705035971224
RN7SL234P,False,,False,0.0035971223021582736
RN7SL236P,False,,False,0.0035971223021582736
RN7SL237P,False,,False,0.19784172661870503
RN7SL239P,False,,False,0.1618705035971223
RN7SL240P,False,,False,0.046762589928057555
RN7SL242P,False,,True,0.03237410071942446
RN7SL246P,False,,False,0.007194244604316547
RN7SL251P,False,,False,0.007194244604316547
RN7SL255P,False,,False,0.025179856115107913
RN7SL258P,False,,False,0.007194244604316547
RN7SL259P,False,,False,0.007194244604316547
RN7SL260P,False,,False,0.007194244604316547
RN7SL261P,False,,False,0.0035971223021582736
RN7SL263P,False,,False,0.0035971223021582736
RN7SL265P,False,,False,0.02158273381294964
RN7SL269P,False,,False,0.0035971223021582736
RN7SL26P,False,,False,0.007194244604316547
RN7SL272P,False,,False,0.014388489208633094
RN7SL273P,False,,False,0.2158273381294964
RN7SL277P,False,,False,0.1618705035971223
RN7SL278P,False,,False,0.007194244604316547
RN7SL280P,False,,False,0.039568345323741004
RN7SL282P,False,,False,0.01079136690647482
RN7SL283P,False,,False,0.0035971223021582736
RN7SL284P,False,,False,0.08273381294964029
RN7SL285P,False,,False,0.01079136690647482
RN7SL28P,False,,False,0.0035971223021582736
RN7SL292P,False,,False,0.0035971223021582736
RN7SL293P,False,,False,0.07194244604316546
RN7SL296P,False,,False,0.1474820143884892
RN7SL297P,False,,False,0.0035971223021582736
RN7SL299P,False,,False,0.0035971223021582736
RN7SL300P,False,,False,0.1618705035971223
RN7SL302P,False,,False,0.0035971223021582736
RN7SL304P,False,,False,0.0539568345323741
RN7SL305P,False,,False,0.025179856115107913
RN7SL306P,False,,False,0.03597122302158273
RN7SL307P,False,,False,0.007194244604316547
RN7SL308P,False,,False,0.03597122302158273
RN7SL30P,False,,False,0.02158273381294964
RN7SL310P,False,,False,0.017985611510791366
RN7SL311P,False,,False,0.007194244604316547
RN7SL313P,False,,False,0.01079136690647482
RN7SL314P,False,,False,0.01079136690647482
RN7SL318P,False,,False,0.007194244604316547
RN7SL319P,False,,False,0.014388489208633094
RN7SL320P,False,,False,0.0035971223021582736
RN7SL322P,False,,True,0.017985611510791366
RN7SL325P,False,,False,0.0035971223021582736
RN7SL326P,False,,False,0.017985611510791366
RN7SL327P,False,,False,0.0035971223021582736
RN7SL329P,False,,False,0.01079136690647482
RN7SL32P,False,,False,0.0035971223021582736
RN7SL330P,False,,False,0.014388489208633094
RN7SL333P,False,,False,0.007194244604316547
RN7SL334P,False,,True,0.014388489208633094
RN7SL336P,False,,False,0.02158273381294964
RN7SL33P,False,,False,0.01079136690647482
RN7SL342P,False,,True,0.014388489208633094
RN7SL346P,False,,False,0.050359712230215826
RN7SL350P,False,,True,0.025179856115107913
RN7SL352P,False,,False,0.0035971223021582736
RN7SL357P,False,,False,0.01079136690647482
RN7SL359P,False,,False,0.025179856115107913
RN7SL35P,False,,False,0.01079136690647482
RN7SL361P,False,,False,0.01079136690647482
RN7SL362P,False,,False,0.01079136690647482
RN7SL364P,False,,False,0.046762589928057555
RN7SL366P,False,,False,0.0035971223021582736
RN7SL368P,False,,False,0.007194244604316547
RN7SL369P,False,,False,0.0035971223021582736
RN7SL36P,False,,False,0.01079136690647482
RN7SL370P,False,,False,0.017985611510791366
