,counts_d4_c95_status,counts_d4_c95_correlation,counts_d4_c50_status,counts_d4_c50_correlation,counts_d4_c25_status,counts_d4_c25_correlation
AVPI1,OPTIMAL,-0.36525997553109757,OPTIMAL,-0.07367366683735051,OPTIMAL,-0.08343784114090207
AXIN1,OPTIMAL,0.3269084789923674,OPTIMAL,0.11719717333764636,OPTIMAL,0.06156557073290901
AXIN2,OPTIMAL,-0.11387603219107312,OPTIMAL,-0.030576497329192657,OPTIMAL,-0.031292386110050814
AXL,CUT_LIMIT,,OPTIMAL,-0.37114187116532443,OPTIMAL,-0.3408711226945807
AZI2,OPTIMAL,0.9999999827129435,OPTIMAL,0.28348498823230955,OPTIMAL,0.3248533972041001
AZIN1,OPTIMAL,-0.07903765933715058,OPTIMAL,-0.24615768185884063,CUT_LIMIT,
B2M,OPTIMAL,0.043528539888067534,OPTIMAL,0.022186994880362836,OPTIMAL,0.3026245684867557
B3GALNT1,OPTIMAL,-0.023743311185288347,OPTIMAL,-0.04320465438429203,OPTIMAL,0.025431367557758086
B3GALNT2,OPTIMAL,0.005993316180149497,OPTIMAL,-0.018822898645856435,OPTIMAL,-0.011954272798671018
B3GALT6,OPTIMAL,0.551582141248234,OPTIMAL,0.5241618288270701,OPTIMAL,0.22795238851619062
B3GAT3,OPTIMAL,0.9999999999922405,OPTIMAL,0.6671542054328445,CUT_LIMIT,
B3GLCT,OPTIMAL,-0.13567238732952192,OPTIMAL,-0.08272622176238463,OPTIMAL,-0.09406096888545741
B3GNT2,OPTIMAL,-0.9557877892326146,OPTIMAL,-0.028885860028913635,CUT_LIMIT,
B3GNT5,OPTIMAL,0.06561605082877575,OPTIMAL,0.08931173154072496,OPTIMAL,0.03745629869462232
B3GNT9,OPTIMAL,0.5913392585319388,OPTIMAL,0.28372267496638526,OPTIMAL,0.23441067884076075
B3GNTL1,OPTIMAL,1.0000000000494897,OPTIMAL,1.0000000000347955,INFEASIBLE,
B4GALT1,OPTIMAL,-0.3105180332286476,CUT_LIMIT,,CUT_LIMIT,
B4GALT2,OPTIMAL,0.06311537096760252,CUT_LIMIT,,OPTIMAL,0.03187424385922878
B4GALT3,OPTIMAL,-0.1562838211918499,OPTIMAL,0.0035578606672651836,OPTIMAL,0.0712556705732859
B4GALT4,OPTIMAL,-0.09495828965942543,OPTIMAL,-0.050640904622642494,OPTIMAL,-0.0062862358811986456
B4GALT5,CUT_LIMIT,,OPTIMAL,0.2465708968124127,OPTIMAL,0.10779965748833012
B4GALT7,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,0.016325316080353088
B4GAT1,OPTIMAL,-0.16115241631420396,OPTIMAL,-0.08232955855224343,OPTIMAL,-0.08905564164128235
B9D1,OPTIMAL,0.04495439391931286,OPTIMAL,0.0033198403842841263,OPTIMAL,-0.0131726510736622
B9D2,OPTIMAL,0.15251364745175744,OPTIMAL,0.16987370919750824,OPTIMAL,0.07159890274286973
BABAM1,OPTIMAL,-0.20767717676505265,OPTIMAL,-0.21872166960595285,OPTIMAL,-0.17304734318153714
BACE1,OPTIMAL,-0.4188483736991727,OPTIMAL,0.10860403003623471,OPTIMAL,0.06873320488377381
BACE2,OPTIMAL,-0.10231681128827047,OPTIMAL,-0.041086992481965026,CUT_LIMIT,
BACH1,OPTIMAL,1.000000000054858,OPTIMAL,0.9999658116793502,CUT_LIMIT,
BAD,OPTIMAL,0.05411288265893341,OPTIMAL,0.0717352232298921,OPTIMAL,0.04414541767932561
BAG1,OPTIMAL,-0.28870465775512044,OPTIMAL,0.06965748361126167,OPTIMAL,0.03508372062860277
BAG2,OPTIMAL,-0.2806675785385156,OPTIMAL,0.017163656877170648,CUT_LIMIT,
BAG3,OPTIMAL,-0.5482470719358372,OPTIMAL,-0.1905682344466295,OPTIMAL,-0.053487409024455305
BAG4,OPTIMAL,-0.18693287699363406,OPTIMAL,-0.022499005199556662,CUT_LIMIT,
BAG5,CUT_LIMIT,,OPTIMAL,-0.07648015953817064,CUT_LIMIT,
BAG6,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,-0.13301085316568081
BAHCC1,OPTIMAL,-0.021296817057945103,OPTIMAL,0.005834201480995724,OPTIMAL,-0.020301487999509427
BAHD1,OPTIMAL,-0.037104375226295915,OPTIMAL,-0.0973523436891144,OPTIMAL,-0.02544391070007448
BAIAP2,OPTIMAL,-0.2688118845674036,CUT_LIMIT,,OPTIMAL,-0.03506487669506196
BAIAP2L2,OPTIMAL,-0.29221218062692633,OPTIMAL,-0.04453643732606856,OPTIMAL,-0.05590347169975355
BAK1,OPTIMAL,-0.11016602720852928,OPTIMAL,-0.06479080514482576,OPTIMAL,-0.09739582714377178
BANF1,OPTIMAL,0.1293415251277913,OPTIMAL,-0.07371146237451355,OPTIMAL,-0.07316160917888831
BANP,OPTIMAL,-0.10432380586613262,OPTIMAL,-0.04127377681801628,OPTIMAL,-0.047563323915138414
BAP1,OPTIMAL,-0.39803941479644217,OPTIMAL,-0.06854625396611452,OPTIMAL,-0.08346004401951436
BARD1,OPTIMAL,-0.09719738581672595,OPTIMAL,0.03710429589021779,CUT_LIMIT,
BASP1,OPTIMAL,0.06139685664583419,OPTIMAL,-0.05310183466908306,OPTIMAL,-0.05489192785170472
BATF3,OPTIMAL,-0.08004773508946178,OPTIMAL,-0.08806446270105149,OPTIMAL,-0.08266331310702574
BAX,OPTIMAL,-0.11392486395636885,OPTIMAL,-0.09152898263142417,OPTIMAL,-0.10921512336250089
BAZ1A,OPTIMAL,-0.8525793552608267,CUT_LIMIT,,CUT_LIMIT,
BAZ1B,CUT_LIMIT,,OPTIMAL,-0.6462210401195958,OPTIMAL,-0.3234263333128074
BAZ2A,OPTIMAL,0.30244637800379076,OPTIMAL,0.2183146564860284,OPTIMAL,0.20290473458800146
BAZ2B,OPTIMAL,-0.42215615420149877,OPTIMAL,-0.03719222506543878,OPTIMAL,-0.047127843195913614
BBIP1,OPTIMAL,-0.02762269384359129,OPTIMAL,0.036429193547550844,OPTIMAL,0.004688982518818977
BBS2,OPTIMAL,-0.12734034817609055,OPTIMAL,-0.060583105800829644,OPTIMAL,-0.05719028693722529
BBS4,OPTIMAL,1.000000000024256,OPTIMAL,0.9982341062799256,OPTIMAL,0.5143418613771205
BBS7,OPTIMAL,-0.6638890197167127,OPTIMAL,0.32440260716583896,OPTIMAL,0.31354376818190627
BBS9,OPTIMAL,0.007703457123701868,OPTIMAL,0.1195553097824129,OPTIMAL,0.14396854098829795
BBX,OPTIMAL,-0.5210073850687222,OPTIMAL,-0.062354050610836716,OPTIMAL,-0.07008263645975243
BCAP29,OPTIMAL,-0.14383107013006496,CUT_LIMIT,,CUT_LIMIT,
BCAP31,OPTIMAL,0.4096940630395157,OPTIMAL,-0.044863202314748704,OPTIMAL,-0.05223678362438101
BCAR1,OPTIMAL,-0.4884494693020563,OPTIMAL,-0.08441570974739002,OPTIMAL,-0.10861310493810028
BCAR3,OPTIMAL,-0.11546434845987892,OPTIMAL,-0.10037842713953131,OPTIMAL,-0.1143400009448006
BCAS2,OPTIMAL,-0.5272723279433202,OPTIMAL,0.2527989740835334,OPTIMAL,0.21223675355994118
BCAS3,OPTIMAL,-0.3124253642721818,OPTIMAL,-0.08808761535588953,OPTIMAL,-0.06478586046037749
BCAS4,OPTIMAL,-0.04012803969689592,OPTIMAL,-0.04723050025790329,OPTIMAL,-0.05066718964794785
BCAT1,OPTIMAL,-0.7293517549624768,OPTIMAL,-0.16351825582477725,OPTIMAL,-0.139709161065004
BCAT2,OPTIMAL,-0.9834554327925332,OPTIMAL,-0.12570360864212826,OPTIMAL,-0.09493916662845349
BCCIP,OPTIMAL,0.2639480982178251,CUT_LIMIT,,OPTIMAL,0.06264830272439739
BCDIN3D,OPTIMAL,-0.09335930388410847,OPTIMAL,-0.053938463020124755,OPTIMAL,-0.06672152251432913
BCKDHB,OPTIMAL,-0.0013536999778347575,OPTIMAL,0.014522089025047534,OPTIMAL,0.00857617775930553
BCKDK,OPTIMAL,-0.09100047525940212,CUT_LIMIT,,CUT_LIMIT,
BCL10,OPTIMAL,-0.19992799837748956,OPTIMAL,-0.0864140966954082,OPTIMAL,-0.09218551715116881
BCL2L1,OPTIMAL,-0.6308563017965,OPTIMAL,-0.06907876115165079,OPTIMAL,-0.07945730551231708
BCL2L12,OPTIMAL,-0.1689143141799165,OPTIMAL,-0.05095981390766027,OPTIMAL,-0.06192535674911026
BCL2L13,OPTIMAL,0.1783079851739854,OPTIMAL,0.13535336937582246,OPTIMAL,0.1008824814342762
BCL2L2,OPTIMAL,-0.0541069643913337,OPTIMAL,-0.005796167153990342,OPTIMAL,0.00497617587083826
BCL3,CUT_LIMIT,,OPTIMAL,-0.1722353674006075,INFEASIBLE,
BCL6,OPTIMAL,-0.06559472203545956,OPTIMAL,-0.02437671794325521,OPTIMAL,-0.06266148440988134
BCL7A,OPTIMAL,-0.08784817580053757,CUT_LIMIT,,OPTIMAL,-0.057222144500017905
BCL7B,OPTIMAL,-0.3641164150047315,OPTIMAL,-0.054986802490211956,OPTIMAL,-0.032710472783765654
BCL7C,OPTIMAL,-0.13751209976789733,OPTIMAL,-0.1088834534468032,OPTIMAL,-0.13391893026275906
BCL9,OPTIMAL,-1.000000049619858,OPTIMAL,-0.036284067974615475,INFEASIBLE,
BCL9L,OPTIMAL,-0.10472690757309945,OPTIMAL,-0.06754054282559603,OPTIMAL,-0.07008323833724184
BCLAF1,CUT_LIMIT,,OPTIMAL,0.06844939236485631,OPTIMAL,0.028598088473452875
BCOR,OPTIMAL,-0.06688437409722257,OPTIMAL,-0.05585160278157145,OPTIMAL,-0.06444293337478361
BCR,OPTIMAL,-0.131287558255023,OPTIMAL,-0.05364953720053326,OPTIMAL,-0.07174679314997703
BCS1L,CUT_LIMIT,,OPTIMAL,0.045249450123005984,OPTIMAL,0.1607530566773946
BDH1,OPTIMAL,0.01682892973240724,OPTIMAL,0.008027020402707127,OPTIMAL,-0.005262575548899937
BDH2,OPTIMAL,-0.11826621714220173,OPTIMAL,-0.08148234550472115,OPTIMAL,-0.09154638051382405
BDP1,OPTIMAL,-0.06183324807905456,OPTIMAL,0.027404139410339895,OPTIMAL,0.021015436064240545
BECN1,OPTIMAL,-0.130387428525888,OPTIMAL,-0.09178850351191975,OPTIMAL,-0.07388835793319888
BEND6,OPTIMAL,0.07482945173887072,OPTIMAL,0.03524761377472486,OPTIMAL,0.000494382558121786
BET1,OPTIMAL,-0.04795469240617677,OPTIMAL,-0.12291069056078377,OPTIMAL,-0.10837076866845449
BET1L,OPTIMAL,0.5456954893791169,OPTIMAL,0.31646675973198124,OPTIMAL,0.30397698546525975
BEX1,OPTIMAL,-0.29344169212892257,CUT_LIMIT,,OPTIMAL,0.03301710259262952
BEX4,OPTIMAL,-0.11931148209542816,OPTIMAL,-0.04426177349422943,OPTIMAL,-0.051405765870465144
BFAR,OPTIMAL,0.03797418377756598,CUT_LIMIT,,OPTIMAL,-0.05906615672028793
BGN,OPTIMAL,-0.9324463485504038,OPTIMAL,-0.034726366880646196,OPTIMAL,-0.048520582605300074
BHMT2,OPTIMAL,0.012710139967107192,OPTIMAL,-0.08436525989119086,OPTIMAL,-0.04846577456968369
BICC1,CUT_LIMIT,,OPTIMAL,-0.07408780354816825,OPTIMAL,-0.06327508708986002
BICD1,OPTIMAL,0.32068758372942757,OPTIMAL,0.14267857942166692,OPTIMAL,0.07160152079216943
BICD2,OPTIMAL,-0.2706083005493758,OPTIMAL,-0.08304362255778557,OPTIMAL,-0.11132899562782848
BID,OPTIMAL,-0.023805529997844806,OPTIMAL,-0.008105524893454834,OPTIMAL,-0.022470312024885263
BIN1,OPTIMAL,-0.08827282614410566,OPTIMAL,-0.04734113371481679,OPTIMAL,-0.03199208616813294
BIN3,OPTIMAL,0.07943016018721634,OPTIMAL,0.08005340286246199,OPTIMAL,0.06319688576413582
BIRC2,OPTIMAL,-0.5566411788847727,OPTIMAL,-0.002834264584072268,CUT_LIMIT,
BIRC5,CUT_LIMIT,,OPTIMAL,0.4105287500443738,OPTIMAL,0.18152160836037073
BIRC6,OPTIMAL,-0.4418790761736387,OPTIMAL,-0.1537772999320593,OPTIMAL,-0.15798938802635498
BIVM,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,0.17826450361025625
BLCAP,OPTIMAL,-0.19020342848672248,OPTIMAL,-0.06567261721270125,OPTIMAL,-0.06352861109939371
BLM,OPTIMAL,-0.03652656168835218,OPTIMAL,-0.1420914174305936,OPTIMAL,-0.08227153732519234
BLMH,OPTIMAL,0.09984310301776722,OPTIMAL,0.017546633474716775,OPTIMAL,-0.002191459611331109
BLOC1S1,OPTIMAL,-0.6186146376032784,OPTIMAL,-0.13136967162376434,OPTIMAL,-0.14336807890896586
BLOC1S2,OPTIMAL,0.589940937122847,OPTIMAL,0.740689891896709,OPTIMAL,0.283141016947578
BLOC1S3,OPTIMAL,-0.26890147448151225,OPTIMAL,-0.045933777325531666,OPTIMAL,-0.04797096671023629
BLOC1S4,OPTIMAL,-0.15103540155495274,OPTIMAL,-0.10376548182185366,OPTIMAL,-0.10859532827427695
BLOC1S5,CUT_LIMIT,,OPTIMAL,-0.07052324792164472,OPTIMAL,-0.08249671539953461
BLOC1S6,OPTIMAL,0.5211106494507944,OPTIMAL,0.44422196453668955,OPTIMAL,0.33416114540744635
BLVRA,OPTIMAL,-0.33315420378302935,OPTIMAL,-0.04826317609561625,CUT_LIMIT,
BLVRB,OPTIMAL,0.13650938860117223,OPTIMAL,0.05107108126897968,OPTIMAL,-0.000624464973707181
BLZF1,OPTIMAL,0.44306383427705553,OPTIMAL,0.17575676327875278,OPTIMAL,0.19562588121344487
BMI1,OPTIMAL,-0.2826280449820001,OPTIMAL,-0.036185882420046674,OPTIMAL,-0.03663526856284742
BMP1,OPTIMAL,-0.07386999337203098,OPTIMAL,-0.18072237658426138,INFEASIBLE,
BMP2K,CUT_LIMIT,,OPTIMAL,0.02476130087822014,OPTIMAL,0.003288202940754788
BMPER,OPTIMAL,-0.5766178799002732,OPTIMAL,-0.10136632857490974,OPTIMAL,-0.13848996608541816
BMPR1A,OPTIMAL,-0.07891264819971004,OPTIMAL,-0.03981741387448598,OPTIMAL,-0.038386081931278786
BMPR2,OPTIMAL,-0.3346820609471099,CUT_LIMIT,,OPTIMAL,-0.00615379485407313
BMS1,OPTIMAL,-0.7949776980130729,OPTIMAL,-0.0877025052770404,CUT_LIMIT,
BNC1,OPTIMAL,0.30070987578455305,OPTIMAL,0.01865866364750258,OPTIMAL,-0.01073135514972038
BNC2,OPTIMAL,-0.11611193129428979,OPTIMAL,-0.07865190459071472,OPTIMAL,-0.0897814506531502
BNIP1,CUT_LIMIT,,OPTIMAL,-0.045737260523692244,OPTIMAL,-0.019721816570090672
BNIP2,OPTIMAL,-0.44046790993122664,OPTIMAL,-0.06225679665843939,OPTIMAL,-0.10292758713991453
BNIP3,CUT_LIMIT,,OPTIMAL,-0.3081608058433615,OPTIMAL,-0.06933708667594385
BNIP3L,OPTIMAL,0.03623047140125845,OPTIMAL,0.09572307890877091,OPTIMAL,0.13297054064743927
BOC,OPTIMAL,-0.0448251595951098,OPTIMAL,0.0006247467040348363,OPTIMAL,-0.018594080153406797
BOD1,OPTIMAL,-0.30580028744938376,OPTIMAL,-0.07057613170432411,OPTIMAL,-0.06436956043637745
BOD1L1,OPTIMAL,-0.27910432328113355,OPTIMAL,-0.20816509615465,OPTIMAL,-0.21825398259553597
BOK,CUT_LIMIT,,OPTIMAL,0.020784299766466154,OPTIMAL,0.00932527768769644
BOLA1,OPTIMAL,0.9738614486769928,CUT_LIMIT,,OPTIMAL,0.4628401670076888
BOLA2B,OPTIMAL,0.2223353926886115,OPTIMAL,-0.3481667538691413,OPTIMAL,-0.4413913870193057
BOLA3,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,-0.5756659675971529
BOP1,OPTIMAL,0.5957651219470692,OPTIMAL,0.16236239070621836,CUT_LIMIT,
BORA,OPTIMAL,-0.09773865574238305,OPTIMAL,-0.04934772354623261,OPTIMAL,-0.05179881203557232
BPGM,OPTIMAL,0.17115791784346118,OPTIMAL,0.1860394346954416,OPTIMAL,0.15056138037566907
BPNT1,OPTIMAL,-0.10914426429252137,OPTIMAL,-0.06330324639460755,OPTIMAL,-0.07435167488647565
BPTF,OPTIMAL,-0.07162805758292096,CUT_LIMIT,,OPTIMAL,-0.15006921386435862
BRAF,OPTIMAL,-0.0914962769827436,OPTIMAL,-0.06881953050922718,OPTIMAL,-0.07346967526072247
BRAP,OPTIMAL,0.27650663883250953,OPTIMAL,0.023070065818216193,OPTIMAL,0.015487709935479262
BRAT1,OPTIMAL,-0.11241979198158338,OPTIMAL,-0.09113886128719659,OPTIMAL,-0.08268259078657145
BRCA1,OPTIMAL,-0.32504006061774326,OPTIMAL,-0.08631257567817019,OPTIMAL,-0.0953814709549989
BRCA2,OPTIMAL,0.06971812729998537,OPTIMAL,-0.18824915121665087,OPTIMAL,-0.17660204861937098
BRCC3,OPTIMAL,-0.5142939716774775,OPTIMAL,-0.0699359475371436,OPTIMAL,-0.085279305292848
BRD1,OPTIMAL,-0.3061025734346336,OPTIMAL,-0.04529888484851753,OPTIMAL,-0.032824883978954694
BRD2,OPTIMAL,0.0012943051961914315,OPTIMAL,-0.030362164996335043,OPTIMAL,0.021312293215864725
BRD3,OPTIMAL,-0.36673928425330365,CUT_LIMIT,,OPTIMAL,0.017791447661314196
BRD4,OPTIMAL,0.3147225990970533,OPTIMAL,0.08028314260693355,OPTIMAL,0.015421782937603162
BRD7,OPTIMAL,-0.6927401985898575,CUT_LIMIT,,OPTIMAL,-0.14080636912500583
BRD8,OPTIMAL,-0.4878744375213889,CUT_LIMIT,,OPTIMAL,-0.038424300961827765
BRD9,OPTIMAL,-0.10412190843463043,OPTIMAL,-0.0637498275706016,OPTIMAL,-0.06364333691544466
BRF1,OPTIMAL,-0.9948785760707547,OPTIMAL,0.00042243918555603504,CUT_LIMIT,
BRI3,OPTIMAL,-0.05649555967146283,OPTIMAL,-0.3262104962150482,OPTIMAL,-0.2546471230037507
BRI3BP,OPTIMAL,-0.1763298308642537,OPTIMAL,-0.1538641957369984,OPTIMAL,-0.1281551112844772
BRIP1,OPTIMAL,-0.03717414671759256,OPTIMAL,-0.002898685939876787,OPTIMAL,-0.0540168455139985
BRIX1,OPTIMAL,-0.25994821053582745,OPTIMAL,0.04271353896536032,OPTIMAL,0.05052878656792056
BRK1,OPTIMAL,-0.0223330739770081,CUT_LIMIT,,OPTIMAL,-0.14950117631195897
BRMS1,OPTIMAL,1.0000000966466494,OPTIMAL,0.5433601271901065,OPTIMAL,0.31176501122851985
BRMS1L,OPTIMAL,-0.10730944909211367,OPTIMAL,-0.055450647836421466,OPTIMAL,-0.06807265447911184
BROX,OPTIMAL,-0.3123791280781002,OPTIMAL,-0.025751815806635717,CUT_LIMIT,
BRPF1,OPTIMAL,0.7310257203693593,OPTIMAL,0.3849070189271795,OPTIMAL,0.11259604938906191
BRPF3,OPTIMAL,-0.05782140708279998,CUT_LIMIT,,CUT_LIMIT,
BRWD1,OPTIMAL,-0.561704439028846,OPTIMAL,-0.12653777034803257,OPTIMAL,-0.10877146489587644
BSDC1,OPTIMAL,0.32317815461851007,OPTIMAL,-0.12887493971107122,OPTIMAL,0.004714663570484395
BSG,OPTIMAL,-0.1539124622255896,CUT_LIMIT,,OPTIMAL,-0.00996934971094006
BST1,OPTIMAL,0.9638498940679646,OPTIMAL,0.986014093570945,OPTIMAL,0.4506435223820894
BTAF1,OPTIMAL,-0.0842176270950118,OPTIMAL,-0.05081584554359837,OPTIMAL,-0.07648933884521028
BTBD1,OPTIMAL,0.15177121297281146,OPTIMAL,0.11078762364119622,OPTIMAL,0.10590652288526807
BTBD10,OPTIMAL,-0.8955333536970287,OPTIMAL,-0.07997795350098581,OPTIMAL,-0.08819159336928599
BTBD2,OPTIMAL,-0.4431923347607994,OPTIMAL,-0.028187289256659403,OPTIMAL,-0.05290364105394319
BTBD3,OPTIMAL,-0.36434293744406737,OPTIMAL,-0.0726630307767033,OPTIMAL,-0.046043113491233134
BTBD6,CUT_LIMIT,,OPTIMAL,0.11081415110457338,OPTIMAL,0.0502709982562092
BTBD7,OPTIMAL,-0.4768573820314419,OPTIMAL,-0.044340646993459014,OPTIMAL,-0.09620945705234392
BTD,OPTIMAL,-0.14230992790680547,OPTIMAL,-0.019066525525757674,OPTIMAL,-0.006153628967550381
BTF3,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,-0.5138988380520899
BTF3L4,OPTIMAL,-0.5159616628073371,OPTIMAL,-0.13346913285632955,OPTIMAL,-0.12271443749806554
BTG1,OPTIMAL,-0.4799189625645804,OPTIMAL,-0.19106573421683334,OPTIMAL,-0.1516350008389829
BTG2,CUT_LIMIT,,OPTIMAL,0.07069684873184144,INFEASIBLE,
BTG3,OPTIMAL,-0.28016038624735645,OPTIMAL,-0.05308582179159051,OPTIMAL,-0.061402010800127374
BTN2A1,OPTIMAL,-0.0813823961516579,OPTIMAL,-0.05025342560235274,OPTIMAL,-0.06548178441561694
BTN3A2,OPTIMAL,-0.5555113989839311,OPTIMAL,-0.1320766307131167,OPTIMAL,-0.10379985988104436
BTRC,OPTIMAL,0.13008794264990925,OPTIMAL,0.13277129812645821,OPTIMAL,0.04833118104914057
BUB1,OPTIMAL,-0.8867966086092228,OPTIMAL,-0.0606476116645999,OPTIMAL,-0.07808845376092018
BUB1B,OPTIMAL,-0.4752436648636575,OPTIMAL,-0.008551474170036499,OPTIMAL,-0.02334215207618272
BUB3,OPTIMAL,-0.3678783368168072,OPTIMAL,-0.573132331468647,CUT_LIMIT,
BUD13,OPTIMAL,-0.15505167678126028,OPTIMAL,-0.10633566260291565,OPTIMAL,-0.11559355330718307
BUD31,OPTIMAL,0.8080272768660764,OPTIMAL,-0.2567128488187579,OPTIMAL,-0.19209190539835563
BVES,OPTIMAL,0.1651788782378828,OPTIMAL,0.12270831761378662,OPTIMAL,0.06018691927829148
BYSL,OPTIMAL,-0.0415053091623944,OPTIMAL,-0.037391162967743724,OPTIMAL,0.12883346521132497
BZW1,OPTIMAL,-0.9406905665942998,OPTIMAL,-0.8706154165341597,OPTIMAL,-0.4988424558761628
BZW2,OPTIMAL,-0.1140553964976043,OPTIMAL,-0.34221523357448635,OPTIMAL,-0.14541186281202723
C10orf88,OPTIMAL,0.05084631906962503,OPTIMAL,0.10329128019508842,OPTIMAL,0.06221674318927595
C11orf24,OPTIMAL,-0.294702466035358,OPTIMAL,-0.022636413907625115,OPTIMAL,-0.04298748055724543
C11orf54,OPTIMAL,-0.10728311129434982,OPTIMAL,0.008448912863710283,OPTIMAL,-0.031020148997546217
C11orf58,OPTIMAL,0.13705155647208916,OPTIMAL,-0.002156447859761975,OPTIMAL,-0.12270895372015335
C11orf68,OPTIMAL,0.013290568335532544,OPTIMAL,0.055095042603710564,OPTIMAL,0.021680861731978494
C12orf43,CUT_LIMIT,,OPTIMAL,-0.08480557894720848,OPTIMAL,-0.08030973355132423
C12orf57,OPTIMAL,-0.46615015672757615,OPTIMAL,-0.053056822643819494,OPTIMAL,-0.06067861883792361
C12orf75,OPTIMAL,-0.18825296253351806,OPTIMAL,-0.3011360457897531,CUT_LIMIT,
C12orf76,OPTIMAL,-0.30775198056121017,OPTIMAL,-0.05871381515366766,OPTIMAL,-0.05845742515323728
C14orf119,OPTIMAL,-0.9936319771851773,OPTIMAL,0.27003952067938425,OPTIMAL,0.2819448787218141
C14orf132,OPTIMAL,-0.036168674195269694,OPTIMAL,-0.04640070355779725,OPTIMAL,-0.042781454642455065
C15orf39,OPTIMAL,-0.13691332868414224,OPTIMAL,-0.07697068356403225,OPTIMAL,-0.08167459767462537
C15orf40,OPTIMAL,0.3076964657432947,OPTIMAL,0.039799277978122764,OPTIMAL,0.026624019064733315
C15orf61,OPTIMAL,0.9998699341053604,OPTIMAL,0.659751185359986,OPTIMAL,0.3048917541207035
C16orf74,OPTIMAL,-0.10466860589360598,OPTIMAL,-0.07819375750581116,OPTIMAL,-0.0582842062731715
C16orf87,OPTIMAL,-0.10758363972546449,OPTIMAL,0.014567292886867481,OPTIMAL,0.0018918843511867413
C17orf58,OPTIMAL,-0.032223313245747814,OPTIMAL,-0.0353913222499979,OPTIMAL,-0.04087280557761328
C17orf67,OPTIMAL,-0.30664876731036445,OPTIMAL,-0.06207030307155192,OPTIMAL,-0.054017521206747895
C17orf75,OPTIMAL,-0.10117771651984113,OPTIMAL,-0.22325560899581817,INFEASIBLE,
C18orf21,OPTIMAL,-0.09352712290530195,OPTIMAL,-0.07703615109018862,OPTIMAL,-0.08135494284565489
C18orf54,OPTIMAL,-0.11624925631972752,OPTIMAL,-0.13077246302428475,OPTIMAL,-0.12905005924348778
C19orf12,OPTIMAL,-0.16188554576238812,OPTIMAL,-0.08067862706309059,OPTIMAL,-0.04682209870411424
C19orf25,OPTIMAL,-0.10267938648362601,OPTIMAL,-0.022947001918966224,OPTIMAL,-0.04867651538578969
C19orf53,OPTIMAL,0.3217810011887776,OPTIMAL,-0.2255725728333426,OPTIMAL,-0.24982362987123816
C1D,OPTIMAL,-0.556278525501944,OPTIMAL,0.11451011971239786,OPTIMAL,0.009934967203709809
C1GALT1,OPTIMAL,-0.7153508289417019,OPTIMAL,-0.014304195707834049,OPTIMAL,-0.03900981404508593
C1GALT1C1,CUT_LIMIT,,OPTIMAL,-0.06644677474861219,OPTIMAL,-0.05374555600140583
C1orf122,OPTIMAL,-0.09444135139981205,OPTIMAL,-0.05723717186485314,OPTIMAL,0.049967568373156336
C1orf131,OPTIMAL,-0.3249835079324767,CUT_LIMIT,,CUT_LIMIT,
C1orf159,OPTIMAL,-0.061354995837547784,OPTIMAL,-0.04125274561692986,OPTIMAL,-0.04543881029374095
C1orf174,OPTIMAL,-0.13142960952162125,OPTIMAL,-0.08647951395744184,OPTIMAL,-0.08724184649392772
C1orf198,OPTIMAL,-0.9877631790858581,OPTIMAL,-0.06001926242809052,OPTIMAL,-0.08089318043300707
C1orf21,OPTIMAL,-0.0027593999545882557,OPTIMAL,-0.2253805537721079,OPTIMAL,-0.08300828368608097
C1orf216,OPTIMAL,-0.30098329025572357,OPTIMAL,0.05417283997572891,OPTIMAL,0.010810443192936295
C1orf35,OPTIMAL,0.6221064780930253,OPTIMAL,0.2344686441633819,CUT_LIMIT,
C1orf43,CUT_LIMIT,,CUT_LIMIT,,OPTIMAL,-0.23354744460873744
C1orf50,OPTIMAL,0.24622187652273167,OPTIMAL,0.06307847671264127,OPTIMAL,0.06558293084596035
C1orf52,CUT_LIMIT,,OPTIMAL,-0.07725553475729312,OPTIMAL,-0.09677761664081005
C1orf53,OPTIMAL,0.0784803126425546,OPTIMAL,0.09059795596759275,OPTIMAL,0.08016289310138745
C1orf56,OPTIMAL,-0.08303042992176655,OPTIMAL,0.9982650996759747,OPTIMAL,0.5006842260061056
C1orf74,OPTIMAL,-0.09693108816238809,OPTIMAL,-0.04817353064844067,OPTIMAL,-0.07156700049727215
C1QBP,CUT_LIMIT,,OPTIMAL,-0.23394448015492803,OPTIMAL,-0.10522428413406107
C1QTNF2,OPTIMAL,-0.019521627302174785,OPTIMAL,-0.15626945003556178,OPTIMAL,-0.04588356046319957
C1R,OPTIMAL,0.5944468529148571,OPTIMAL,0.18852463166798122,OPTIMAL,0.09879742805584518
C1S,OPTIMAL,-0.01639212618334214,OPTIMAL,-0.0516909801453285,OPTIMAL,-0.020825295272399912
C20orf96,OPTIMAL,-0.014646567087662762,OPTIMAL,0.03507127790967995,OPTIMAL,0.01597718101909404
C21orf58,OPTIMAL,-0.09268096041803542,OPTIMAL,-0.0030989406722646156,OPTIMAL,-0.022587380646085432
