,outlier_rho,outlier_p1,outlier_p2,outlier_lb,outlier_ub,counts_rho,counts_p1,counts_p2,counts_lb,counts_ub,concentrations_rho,concentrations_p1,concentrations_p2,concentrations_lb,concentrations_ub,counts_c95_lb,counts_c95_ub,counts_c50_lb,counts_c50_ub,counts_c25_lb,counts_c25_ub
THAP5,-0.05851952209745812,0.16548734860186265,0.330974697203725,-0.10200072201259527,-0.03697773999056506,-0.07511376807747454,0.1063362483819136,0.21267249676382655,-0.10925682904550402,-0.049360076118697443,-0.09358822773146763,0.06009370536396238,0.1201874107279244,-0.1231403842892975,-0.060108480499636435,-0.10795807179765252,-0.05505711101545836,-0.08791944528459882,-0.06884262655939583,-0.08360765732745268,-0.07566672259618418
THAP6,0.7768255550165388,1.0,2.2576948440737448e-57,-0.08206189126871076,0.9541900301082675,-0.05769184893321096,0.16937480786114664,0.3387496157222953,-0.08337196572515798,-0.040915151026762804,-0.06895085969139877,0.12636504290858772,0.2527300858171763,-0.09837424390878978,-0.03524130091526412,-0.08653340273603596,-0.041652457596412715,-0.06819173030163574,-0.054412758965171615,-0.06483372213027032,-0.05699788357355863
THAP7,-0.011882413709580219,0.42182232248383456,0.8436446449676804,-0.05000114539708885,0.07996885329031753,-0.0027623964549571,0.48174773184151376,0.9634954636830141,-0.05295050525899006,0.11128670499013754,-0.0510278421793816,0.1987810032201361,0.39756200644027395,-0.08039399188570373,-0.006188317333563338,-0.053180609747149825,0.12788851345999108,-0.03317122400169003,0.026590950513081246,-0.015794219767101058,0.005481861952315268
THBD,0.7848604713772461,1.0,2.643078362314052e-59,-0.1102182583816026,0.9485322378691192,0.10366058413408578,0.9574739788981936,0.085052042203613,-0.11555894071607,0.3936389436069696,-0.031244872594825876,0.30230127351270714,0.6046025470254065,-0.13241166584015354,0.08444768104260882,-0.11302959704537845,0.40917636921329165,-0.025761871565816205,0.20112704899136877,0.03324863915783076,0.12617302590000967
THBS1,-0.023138356444882952,0.35044970168444456,0.7008994033688746,-0.06612484430047,0.07908178291357879,-0.003026369186789425,0.4800049473105965,0.9600098946211808,-0.06359610730449024,0.11110511623178292,-0.019111489656551572,0.37574733191428733,0.7514946638285743,-0.09128257874133087,0.08255344192848171,-0.06239088992901383,0.09808865095279061,-0.032325330675521166,0.02064703599500665,-0.017393174493786145,0.006998360449896835
THBS2,-0.044651278413548705,0.22919484800941925,0.4583896960188381,-0.09250787602054274,0.038059747450647115,-0.033017699678907095,0.2921246875064899,0.5842493750129802,-0.10474818043363189,0.0573265166910815,-0.0890402257759024,0.0696823648670942,0.1393647297341882,-0.14617196729493193,-0.0001401085623114424,-0.0891611747097791,0.05259882811121189,-0.062184723359013615,-0.006862946905228878,-0.04356407879621205,-0.020763977841484028
THBS3,0.0413895079197862,0.7540487954719173,0.49190240905616234,-0.018501343879108657,0.2578395929247883,0.08193474781907853,0.9130512955358097,0.17389740892838146,-0.006403528214328974,0.29122490769787573,0.06866735076280372,0.872654556366126,0.2546908872677479,-0.025106347447600156,0.2080337148385785,-0.01289327904376744,0.26237898700041185,0.04165489203383269,0.13791067756796477,0.06508508097233162,0.11072889000771077
THEM4,-0.024358652468635895,0.3429703467524253,0.6859406935048521,-0.09158183400624605,0.07695420762489373,-0.0108471495669656,0.4286856218315561,0.8573712436630994,-0.09997654764824324,0.14909693458271647,-0.01577604739359856,0.39689407364280826,0.7937881472856173,-0.09480937741490202,0.0992830174697105,-0.09683994204223288,0.152998377544225,-0.06181950839499633,0.023290512163386665,-0.04521730945317006,-0.0017536403232355242
THEM6,0.0397795169356962,0.7455431574564502,0.5089136850871,-0.030338581637522764,0.2708641999622935,0.0691145759605509,0.8741987150569218,0.25160256988615703,-0.037914913272947964,0.3749682505758326,0.008422336181696095,0.5554899371763597,0.8890201256472797,-0.056152394260169596,0.1379555760511276,-0.03891414461939735,0.38422053566507575,0.006355195374590629,0.14789691918020434,0.038774893425067604,0.08590748058292405
THEMIS2,0.02295068245635742,0.6483947977069899,0.703210404586021,-0.023735939105665838,0.13123808261717934,0.05007592221557958,0.7967819491294351,0.4064361017411314,-0.02390048448042052,0.16652860952795767,0.019547455939809902,0.6269909639775497,0.7460180720449007,-0.0434928622677856,0.11900896078619139,-0.02766366333934466,0.1512045505607242,0.025039087705317244,0.07316832744469375,0.03821734535464416,0.06275007627411011
THG1L,0.023246778532916575,0.6502172224883179,0.6995655550233638,-0.07524621658778394,0.11696146613713478,-0.05167692956260864,0.19578908878269932,0.391578177565403,-0.08142245635820507,-0.01698519329677961,-0.04329952435165102,0.23646324595825777,0.4729264919165162,-0.09750705856562486,0.017654512937782425,-0.08020898912315741,-0.011473740507082515,-0.06441380678630929,-0.04334151015877496,-0.058776333938604604,-0.047775533861364045
